player_name,player_id,league,season,team_id,role_group,minutes,age,xg_p90,non_penalty_xg_p90,goals_p90,shots_p90,shots_on_target_p90,big_chances_p90,xa_p90,assists_p90,key_passes_p90,chances_created_p90,touches_in_box_p90,penalty_area_entries_p90,progressive_passes_p90,dribbles_p90,crosses_completed_p90,tackles_won_p90,interceptions_p90,blocks_p90,clearances_p90,headers_won_p90,aerial_duels_won_p90,pressures_p90,successful_pressures_p90,possession_won_p90,possession_lost_p90,saves_p90,save_pct,xg_prevented_p90,corners,crossing,dribbling,finishing,first_touch,free_kick_taking,heading,long_shots,long_throws,marking,passing,penalty_taking,tackling,technique,aggression,anticipation,bravery,composure,concentration,decisions,determination,flair,leadership,off_the_ball,positioning,teamwork,vision,work_rate,acceleration,agility,balance,jumping_reach,natural_fitness,pace,stamina,strength,aerial_reach,command_of_area,communication,eccentricity,handling,kicking,one_on_ones,reflexes,rushing_out,punching_tendency,throwing,market_value,asking_price,wage,contract_months,owned
Club F AML 1,ClubF-AML-1,Example League,2025/26,Club F,AML,2512,21,0.374,0.352,0.438,2.122,0.976,0.337,0.326,0.277,1.843,1.843,5.118,4.07,4.2,2.1,1.5,1.65,1.429,0.77,2.05,1.29,1.435,9.716,6.413,1.986,-0.03,0,0,0,20,20,20,20,19.3,19.3,18,18.6,19.3,18,20,19.7,17,20,18.6,20,20,20,19,19.7,19,20,18.6,20,19.3,19,20,19.7,20,20,20,19,18.6,20,20,19,20,18.6,19,20,19,20,19.3,19,19.3,20,19,18416588,20350330,37910,18,False
Club F AML 2,ClubF-AML-2,Example League,2025/26,Club F,AML,884,24,0.374,0.352,0.438,2.122,0.976,0.337,0.326,0.277,1.843,1.843,5.118,4.07,4.2,2.1,1.5,1.615,1.399,0.753,2,1.26,1.403,9.576,6.263,1.946,-0.03,0,0,0,19.5,20,20,20,18.8,18.8,17.5,18.1,18.8,17.5,20,19.2,16.5,20,18.1,19.5,19.5,20,18.5,19.2,18.5,20,18.1,20,18.8,18.5,20,19.2,20,20,19.5,18.5,18.1,20,19.5,18.5,19.5,18.1,18.5,19.5,18.5,19.5,18.8,18.5,18.8,19.5,18.5,14761788,16311776,34855,24,False
Club F AMC 1,ClubF-AMC-1,Example League,2025/26,Club F,AMC,2529,22,0.374,0.352,0.438,2.122,0.976,0.337,0.326,0.277,1.843,1.843,5.118,4.07,4.2,2.1,1.5,1.636,1.417,0.763,2.03,1.278,1.422,9.66,6.352,1.97,-0.03,0,0,0,19.8,20,20,20,19.1,19.1,17.8,18.4,19.1,17.8,20,19.5,16.8,20,18.4,19.8,19.8,20,18.8,19.5,18.8,20,18.4,20,19.1,18.8,20,19.5,20,20,19.8,18.8,18.4,20,19.8,18.8,19.8,18.4,18.8,19.8,18.8,19.8,19.1,18.8,19.1,19.8,18.8,17485150,19758220,37207,24,False
Club F AMC 2,ClubF-AMC-2,Example League,2025/26,Club F,AMC,895,25,0.374,0.352,0.438,2.122,0.976,0.337,0.326,0.277,1.843,1.843,5.118,4.07,4.2,2.1,1.5,1.601,1.387,0.746,1.98,1.248,1.39,9.52,6.203,1.93,-0.03,0,0,0,19.3,20,20,20,18.6,18.6,17.3,17.9,18.6,17.3,20,19,16.3,20,17.9,19.3,19.3,20,18.3,19,18.3,20,17.9,20,18.6,18.3,20,19,20,20,19.3,18.3,17.9,20,19.3,18.3,19.3,17.9,18.3,19.3,18.3,19.3,18.6,18.3,18.6,19.3,18.3,13893600,15699768,34158,30,False
Club F AMR 1,ClubF-AMR-1,Example League,2025/26,Club F,AMR,2546,23,0.374,0.352,0.438,2.122,0.976,0.337,0.326,0.277,1.843,1.843,5.118,4.07,4.2,2.1,1.5,1.62,1.405,0.755,2.005,1.26,1.403,9.576,6.274,1.952,-0.03,0,0,0,19.6,20,20,20,18.9,18.9,17.6,18.2,18.9,17.6,20,19.2,16.5,20,18.2,19.6,19.6,20,18.5,19.2,18.5,20,18.2,20,18.9,18.5,20,19.2,20,20,19.6,18.5,18.2,20,19.6,18.5,19.6,18.2,18.5,19.6,18.5,19.6,18.9,18.5,18.9,19.6,18.5,16568088,19136142,36506,30,False
Club F AMR 2,ClubF-AMR-2,Example League,2025/26,Club F,AMR,906,26,0.372,0.35,0.434,2.116,0.973,0.335,0.326,0.277,1.843,1.843,5.103,4.06,4.2,2.1,1.5,1.586,1.375,0.738,1.955,1.23,1.37,9.436,6.126,1.912,-0.03,0,0,0,19.1,20,20,19.7,18.4,18.4,17.1,17.7,18.4,17.1,20,18.7,16,20,17.7,19.1,19.1,19.7,18,18.7,18,20,17.7,20,18.4,18,20,18.7,20,20,19.1,18,17.7,20,19.1,18,19.1,17.7,18,19.1,18,19.1,18.4,18,18.4,19.1,18,13039788,15060955,33462,36,False
Club F ST 1,ClubF-ST-1,Example League,2025/26,Club F,ST,2563,24,0.54,0.508,0.604,3.128,1.439,0.486,0.146,0.124,0.937,0.937,7.32,4.5,0.6,1.335,0.1,1.51,1.309,0.7,1.95,1.29,1.435,9.436,6.228,1.826,0.05,0,0,0,19,18,18.7,20,20,18.3,20,19.4,18.3,16,19,18.7,15,18.7,19.4,20,19,20,18,18.7,18,19.4,19.4,20,15.3,18,18.3,18.7,20,19,19,19,19.4,20,19,19,19,19.4,18,19,18,19,18.3,18,18.3,19,18,18485172,21812503,36040,36,False
Club F ST 2,ClubF-ST-2,Example League,2025/26,Club F,ST,917,27,0.54,0.508,0.604,3.128,1.439,0.486,0.14,0.119,0.919,0.919,7.32,4.5,0.6,1.31,0.1,1.484,1.294,0.687,1.9,1.26,1.403,9.296,6.135,1.796,0.085,0,0,0,18.5,17.5,18.2,20,20,17.8,19.5,18.9,17.8,15.5,18.5,18.2,14.5,18.2,18.9,20,18.5,20,17.5,18.2,17.5,18.9,18.9,20,14.8,17.5,17.8,18.2,20,18.5,18.5,18.5,18.9,20,18.5,18.5,18.5,18.9,17.5,18.5,17.5,18.5,17.8,17.5,17.8,18.5,17.5,14396413,16987767,32950,12,False
Club G GK 1,ClubG-GK-1,Example League,2025/26,Club G,GK,2375,28,0,0,0.026,0,0,0,0.005,0.004,0.02,0.02,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,2.433,84,0.5,15.6,16.3,15.3,15.3,14.9,14.9,15.6,16,14.9,15.6,15.6,15.3,16.3,15.3,16,20,15.6,15.3,20,20,16.3,16,16,15.6,14.9,16.3,14.9,15.3,15.6,15.6,15.6,16.3,16,15.3,15.6,16.3,20,20,20,18.6,20,20,20,20,20,18.6,20,12147962,13423498,35387,18,False
Club G GK 2,ClubG-GK-2,Example League,2025/26,Club G,GK,790,31,0,0,0.022,0,0,0,0.005,0.004,0.02,0.02,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,2.488,84,0.5,15.1,15.8,14.8,14.8,14.4,14.4,15.1,15.5,14.4,15.1,15.1,14.8,15.8,14.8,15.5,20,15.1,14.8,20,20,15.8,15.5,15.5,15.1,14.4,15.8,14.4,14.8,15.1,15.1,15.1,15.8,15.5,14.8,15.1,15.8,20,20,20,18.1,20,20,20,20,20,18.1,20,9907394,10947670,32451,24,False
Club G DC 1,ClubG-DC-1,Example League,2025/26,Club G,DC,2392,29,0.035,0.033,0.074,0.3,0.13,0.032,0.049,0.042,0.15,0.15,0.25,0.2,3.667,0.05,0.03,2.25,2.05,1.52,3.4,2.45,2.5,8.152,5.38,2.1,0.141,0,0,0,18.7,17.7,15.4,15.4,18,18,20,19.1,18,20,19.7,18.4,20,18.4,19.1,20,20,18.4,20,19.4,17.7,16.1,19.1,18.7,20,17.7,18,18.4,18.7,18.7,18.7,20,19.1,19.4,18.7,20,18.7,19.1,17.7,18.7,17.7,18.7,18,17.7,18,18.7,17.7,14169150,16011140,34931,24,False
Club G DC 2,ClubG-DC-2,Example League,2025/26,Club G,DC,801,20,0.035,0.033,0.07,0.3,0.129,0.032,0.049,0.041,0.15,0.15,0.25,0.2,3.623,0.05,0.03,2.25,2.05,1.52,3.4,2.45,2.5,8.012,5.288,2.1,0.173,0,0,0,18.3,17.2,14.9,14.9,17.5,17.5,20,18.6,17.5,20,19.3,17.9,20,17.9,18.6,20,20,17.9,20,18.9,17.2,15.6,18.6,18.3,20,17.2,17.5,17.9,18.3,18.3,18.3,20,18.6,18.9,18.3,20,18.3,18.6,17.2,18.3,17.2,18.3,17.5,17.2,17.5,18.3,17.2,13180000,14893400,32098,30,False
Club G DL 1,ClubG-DL-1,Example League,2025/26,Club G,DL,2409,30,0.015,0.014,0.065,0.35,0.161,0.014,0.155,0.132,0.966,0.966,0.6,1.1,4.925,1.118,2.076,1.71,1.435,0.8,2,1.2,1.338,8.6,5.624,2.054,0.015,0,0,0,18.5,19.7,19.2,18.2,17.8,17.8,18.5,18.9,17.8,18.5,19.5,18.2,19.7,18.2,18.9,19.5,18.5,18.2,17.5,18.2,17.5,18.9,18.9,18.5,20,17.5,17.8,20,20,18.5,18.5,17.5,18.9,20,20,17.5,18.5,18.9,17.5,18.5,17.5,18.5,17.8,17.5,17.8,18.5,17.5,13538088,15636492,34253,30,False
Club G DL 2,ClubG-DL-2,Example League,2025/26,Club G,DL,812,21,0.015,0.014,0.061,0.35,0.16,0.014,0.149,0.127,0.948,0.948,0.6,1.1,4.85,1.098,2.036,1.675,1.405,0.782,1.95,1.17,1.305,8.572,5.555,2.014,0.05,0,0,0,18,19.2,18.7,17.7,17.3,17.3,18,18.4,17.3,18,19,17.7,19.2,17.7,18.4,19,18,17.7,17,17.7,17,18.4,18.4,18,19.5,17,17.3,19.9,20,18,18,17,18.4,19.9,20,17,18,18.4,17,18,17,18,17.3,17,17.3,18,17,12372188,14289877,31406,36,False
Club G DR 1,ClubG-DR-1,Example League,2025/26,Club G,DR,2426,31,0.015,0.014,0.069,0.35,0.161,0.014,0.16,0.136,0.98,0.98,0.6,1.1,5,1.142,2.1,1.736,1.45,0.813,2.065,1.236,1.377,8.6,5.676,2.084,-0.023,0,0,0,19.2,20,19.8,18.8,18.5,18.5,19.2,19.5,18.5,19.2,20,18.8,20,18.8,19.5,20,19.2,18.8,18.1,18.8,18.1,19.5,19.5,19.2,20,18.1,18.5,20,20,19.2,19.2,18.1,19.5,20,20,18.1,19.2,19.5,18.1,19.2,18.1,19.2,18.5,18.1,18.5,19.2,18.1,15474400,18259792,36290,36,False
Club G DR 2,ClubG-DR-2,Example League,2025/26,Club G,DR,823,22,0.015,0.014,0.066,0.35,0.161,0.014,0.158,0.134,0.973,0.973,0.6,1.1,4.955,1.126,2.092,1.72,1.441,0.805,2.02,1.212,1.351,8.6,5.645,2.066,0.001,0,0,0,18.7,19.9,19.4,18.4,18,18,18.7,19.1,18,18.7,19.7,18.4,19.9,18.4,19.1,19.7,18.7,18.4,17.7,18.4,17.7,19.1,19.1,18.7,20,17.7,18,20,20,18.7,18.7,17.7,19.1,20,20,17.7,18.7,19.1,17.7,18.7,17.7,18.7,18,17.7,18,18.7,17.7,13878750,16376925,33407,12,False
Club G DM 1,ClubG-DM-1,Example League,2025/26,Club G,DM,2443,20,0.079,0.074,0.132,0.686,0.316,0.071,0.16,0.136,1.18,1.18,0.7,0.8,6.1,0.758,0.15,2.25,1.45,0.82,2.095,1.224,1.364,8.6,5.676,2.1,0.019,0,0,0,19,17.9,18.6,18.6,18.3,18.3,19,19.3,18.3,20,20,18.6,20,20,19.3,20,19,18.6,20,20,17.9,19.3,19.3,19,20,20,20,20,19,19,19,17.9,19.3,18.6,20,20,19,19.3,17.9,19,17.9,19,18.3,17.9,18.3,19,17.9,16494587,17814154,35750,12,False
Club G DM 2,ClubG-DM-2,Example League,2025/26,Club G,DM,834,23,0.076,0.071,0.125,0.677,0.312,0.068,0.16,0.136,1.18,1.18,0.7,0.8,6.1,0.743,0.15,2.243,1.45,0.817,2.07,1.194,1.331,8.6,5.676,2.092,0.036,0,0,0,18.5,17.4,18.1,18.1,17.8,17.8,18.5,18.8,17.8,20,20,18.1,19.6,20,18.8,20,18.5,18.1,19.6,20,17.4,18.8,18.8,18.5,20,19.6,20,20,18.5,18.5,18.5,17.4,18.8,18.1,20,19.6,18.5,18.8,17.4,18.5,17.4,18.5,17.8,17.4,17.8,18.5,17.4,13042188,14085563,32712,18,False
Club G MC 1,ClubG-MC-1,Example League,2025/26,Club G,MC,2460,21,0.08,0.075,0.137,0.69,0.317,0.072,0.159,0.135,1.178,1.178,0.7,0.8,6.082,0.773,0.15,2.157,1.408,0.774,2.005,1.254,1.396,8.6,5.666,1.994,0.005,0,0,0,17.7,18.4,19.1,19.1,19.9,18.7,17.7,19.2,18.7,17.7,19.9,19.1,18.4,20,18,19.9,17.7,19.1,18.4,20,18.4,18,18,18.9,18.7,20,20,20,17.7,17.7,17.7,18.4,18,19.1,19.9,18.4,17.7,18,18.4,17.7,18.4,17.7,18.7,18.4,18.7,17.7,18.4,15609150,17248111,35051,18,False
Club G MC 2,ClubG-MC-2,Example League,2025/26,Club G,MC,845,24,0.077,0.072,0.13,0.681,0.313,0.069,0.156,0.133,1.169,1.169,0.7,0.8,5.992,0.758,0.15,2.124,1.381,0.757,1.955,1.224,1.364,8.6,5.614,1.956,0.04,0,0,0,17.2,17.9,18.6,18.6,19.5,18.3,17.2,18.7,18.3,17.2,19.4,18.6,17.9,20,17.5,19.4,17.2,18.6,17.9,20,17.9,17.5,17.5,18.4,18.3,20,20,20,17.2,17.2,17.2,17.9,17.5,18.6,19.4,17.9,17.2,17.5,17.9,17.2,17.9,17.2,18.3,17.9,18.3,17.2,17.9,12220000,13503100,32018,24,False
Club G AML 1,ClubG-AML-1,Example League,2025/26,Club G,AML,2477,22,0.371,0.348,0.431,2.112,0.971,0.333,0.326,0.277,1.843,1.843,5.094,4.053,4.2,2.1,1.5,1.572,1.363,0.731,1.935,1.218,1.357,9.38,6.067,1.896,-0.03,0,0,0,18.9,20,20,19.5,18.2,18.2,16.9,17.5,18.2,16.9,20,18.5,15.8,20,17.5,18.9,18.9,19.5,17.8,18.5,17.8,20,17.5,20,18.2,17.8,20,18.5,20,20,18.9,17.8,17.5,20,18.9,17.8,18.9,17.5,17.8,18.9,17.8,18.9,18.2,17.8,18.2,18.9,17.8,14738088,16654039,34353,24,False
Club G AML 2,ClubG-AML-2,Example League,2025/26,Club G,AML,856,25,0.367,0.345,0.423,2.101,0.966,0.33,0.325,0.276,1.839,1.839,5.069,4.035,4.2,2.1,1.488,1.537,1.333,0.713,1.885,1.188,1.325,9.24,5.921,1.856,-0.03,0,0,0,18.4,19.8,20,19,17.7,17.7,16.4,17,17.7,16.4,20,18,15.3,20,17,18.4,18.4,19,17.3,18,17.3,19.5,17,20,17.7,17.3,20,18,20,20,18.4,17.3,17,20,18.4,17.3,18.4,17,17.3,18.4,17.3,18.4,17.7,17.3,17.7,18.4,17.3,11412188,12895772,31326,30,False
Club G AMC 1,ClubG-AMC-1,Example League,2025/26,Club G,AMC,2494,23,0.374,0.352,0.438,2.122,0.976,0.337,0.326,0.277,1.843,1.843,5.118,4.07,4.2,2.1,1.5,1.615,1.399,0.753,2,1.26,1.403,9.576,6.263,1.946,-0.03,0,0,0,19.5,20,20,20,18.8,18.8,17.5,18.1,18.8,17.5,20,19.2,16.5,20,18.1,19.5,19.5,20,18.5,19.2,18.5,20,18.1,20,18.8,18.5,20,19.2,20,20,19.5,18.5,18.1,20,19.5,18.5,19.5,18.1,18.5,19.5,18.5,19.5,18.8,18.5,18.8,19.5,18.5,16434400,18981732,36370,30,False
Club G AMC 2,ClubG-AMC-2,Example League,2025/26,Club G,AMC,867,26,0.372,0.35,0.434,2.116,0.973,0.335,0.326,0.277,1.843,1.843,5.103,4.06,4.2,2.1,1.5,1.586,1.375,0.738,1.955,1.23,1.37,9.436,6.126,1.912,-0.03,0,0,0,19.1,20,20,19.7,18.4,18.4,17.1,17.7,18.4,17.1,20,18.7,16,20,17.7,19.1,19.1,19.7,18,18.7,18,20,17.7,20,18.4,18,20,18.7,20,20,19.1,18,17.7,20,19.1,18,19.1,17.7,18,19.1,18,19.1,18.4,18,18.4,19.1,18,12918750,14921156,33327,36,False
Club G AMR 1,ClubG-AMR-1,Example League,2025/26,Club G,AMR,2511,24,0.374,0.352,0.438,2.122,0.976,0.337,0.326,0.277,1.843,1.843,5.118,4.07,4.2,2.1,1.5,1.601,1.387,0.746,1.98,1.248,1.39,9.52,6.203,1.93,-0.03,0,0,0,19.3,20,20,20,18.6,18.6,17.3,17.9,18.6,17.3,20,19,16.3,20,17.9,19.3,19.3,20,18.3,19,18.3,20,17.9,20,18.6,18.3,20,19,20,20,19.3,18.3,17.9,20,19.3,18.3,19.3,17.9,18.3,19.3,18.3,19.3,18.6,18.3,18.6,19.3,18.3,15534587,18330813,35670,36,False
Club G AMR 2,ClubG-AMR-2,Example League,2025/26,Club G,AMR,878,27,0.371,0.348,0.431,2.112,0.971,0.333,0.326,0.277,1.843,1.843,5.094,4.053,4.2,2.1,1.5,1.566,1.357,0.728,1.93,1.218,1.357,9.38,6.056,1.89,-0.03,0,0,0,18.8,20,20,19.5,18.1,18.1,16.8,17.4,18.1,16.8,20,18.5,15.8,20,17.4,18.8,18.8,19.5,17.8,18.5,17.8,19.9,17.4,20,18.1,17.8,20,18.5,20,20,18.8,17.8,17.4,20,18.8,17.8,18.8,17.4,17.8,18.8,17.8,18.8,18.1,17.8,18.1,18.8,17.8,12082188,14256982,32632,12,False
Club G ST 1,ClubG-ST-1,Example League,2025/26,Club G,ST,2528,25,0.54,0.508,0.604,3.128,1.439,0.486,0.142,0.121,0.927,0.927,7.32,4.5,0.6,1.32,0.1,1.495,1.3,0.692,1.92,1.272,1.416,9.352,6.172,1.808,0.072,0,0,0,18.7,17.7,18.4,20,20,18,19.7,19.1,18,15.7,18.7,18.4,14.7,18.4,19.1,20,18.7,20,17.7,18.4,17.7,19.1,19.1,20,15,17.7,18,18.4,20,18.7,18.7,18.7,19.1,20,18.7,18.7,18.7,19.1,17.7,18.7,17.7,18.7,18,17.7,18,18.7,17.7,17285997,18668877,35190,12,False
Club G ST 2,ClubG-ST-2,Example League,2025/26,Club G,ST,889,28,0.54,0.508,0.604,3.128,1.439,0.486,0.137,0.116,0.91,0.91,7.32,4.5,0.6,1.295,0.1,1.47,1.288,0.68,1.87,1.242,1.383,9.212,6.08,1.78,0.103,0,0,0,18.3,17.2,17.9,20,20,17.5,19.3,18.6,17.5,15.2,18.3,17.9,14.2,17.9,18.6,20,18.3,20,17.2,17.9,17.2,18.6,18.6,20,14.6,17.2,17.5,17.9,20,18.3,18.3,18.2,18.6,20,18.3,18.2,18.3,18.6,17.2,18.3,17.2,18.3,17.5,17.2,17.5,18.3,17.2,13570000,14655600,32131,18,False
Club H GK 1,ClubH-GK-1,Example League,2025/26,Club H,GK,2340,29,0,0,0.024,0,0,0,0.005,0.004,0.02,0.02,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,2.448,84,0.5,15.3,16,15,15,14.6,14.6,15.3,15.7,14.6,15.3,15.3,15,16,15,15.7,20,15.3,15,20,20,16,15.7,15.7,15.3,14.6,16,14.6,15,15.3,15.3,15.3,16,15.7,15,15.3,16,20,20,20,18.3,20,20,20,20,20,18.3,20,11514266,13011121,34585,24,False
Club H GK 2,ClubH-GK-2,Example League,2025/26,Club H,GK,762,20,0,0,0.02,0,0,0,0.005,0.004,0.02,0.02,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,2.503,84,0.5,14.9,15.6,14.5,14.5,14.2,14.2,14.9,15.2,14.2,14.9,14.9,14.5,15.6,14.5,15.2,20,14.9,14.5,20,20,15.6,15.2,15.2,14.9,14.2,15.6,14.2,14.5,14.9,14.9,14.9,15.6,15.2,14.5,14.9,15.6,20,20,20,17.9,20,20,20,20,20,17.9,20,10713536,12106296,31768,30,False
Club H DC 1,ClubH-DC-1,Example League,2025/26,Club H,DC,2357,30,0.035,0.033,0.072,0.3,0.129,0.032,0.049,0.042,0.15,0.15,0.25,0.2,3.645,0.05,0.03,2.25,2.05,1.52,3.4,2.45,2.5,8.068,5.325,2.1,0.159,0,0,0,18.5,17.4,15.1,15.1,17.8,17.8,20,18.8,17.8,20,19.5,18.1,20,18.1,18.8,20,20,18.1,20,19.1,17.4,15.8,18.8,18.5,20,17.4,17.8,18.1,18.5,18.5,18.5,20,18.8,19.1,18.5,20,18.5,18.8,17.4,18.5,17.4,18.5,17.8,17.4,17.8,18.5,17.4,13413600,15492708,34118,30,False
Club H DC 2,ClubH-DC-2,Example League,2025/26,Club H,DC,773,21,0.035,0.033,0.068,0.3,0.128,0.031,0.048,0.041,0.15,0.15,0.25,0.2,3.59,0.05,0.03,2.248,2.05,1.519,3.395,2.444,2.494,7.928,5.232,2.098,0.194,0,0,0,18,16.9,14.6,14.6,17.3,17.3,20,18.3,17.3,20,19,17.6,19.9,17.6,18.3,20,20,17.6,19.9,18.6,16.9,15.3,18.3,18,20,16.9,17.3,17.6,18,18,18,19.9,18.3,18.6,18,19.9,18,18.3,16.9,18,16.9,18,17.3,16.9,17.3,18,16.9,12260350,14160704,31272,36,False
Club H DL 1,ClubH-DL-1,Example League,2025/26,Club H,DL,2374,31,0.015,0.014,0.062,0.35,0.161,0.014,0.152,0.129,0.955,0.955,0.6,1.1,4.88,1.106,2.052,1.689,1.417,0.789,1.97,1.182,1.318,8.6,5.593,2.03,0.036,0,0,0,18.2,19.4,18.9,17.9,17.5,17.5,18.2,18.6,17.5,18.2,19.2,17.9,19.4,17.9,18.6,19.2,18.2,17.9,17.2,17.9,17.2,18.6,18.6,18.2,19.7,17.2,17.5,20,20,18.2,18.2,17.2,18.6,20,20,17.2,18.2,18.6,17.2,18.2,17.2,18.2,17.5,17.2,17.5,18.2,17.2,12799787,15103749,33442,36,False
Club H DL 2,ClubH-DL-2,Example League,2025/26,Club H,DL,784,22,0.015,0.014,0.058,0.35,0.159,0.014,0.146,0.124,0.939,0.939,0.6,1.1,4.82,1.086,2.012,1.659,1.393,0.775,1.925,1.152,1.285,8.488,5.48,1.996,0.068,0,0,0,17.8,18.9,18.4,17.4,17.1,17.1,17.8,18.1,17.1,17.8,18.8,17.4,18.9,17.4,18.1,18.8,17.8,17.4,16.7,17.4,16.7,18.1,18.1,17.8,19.3,16.7,17.1,19.6,20,17.8,17.8,16.7,18.1,19.6,20,16.7,17.8,18.1,16.7,17.8,16.7,17.8,17.1,16.7,17.1,17.8,16.7,11469787,13534349,30581,12,False
Club H DR 1,ClubH-DR-1,Example League,2025/26,Club H,DR,2391,20,0.015,0.014,0.061,0.35,0.16,0.014,0.149,0.127,0.948,0.948,0.6,1.1,4.85,1.098,2.036,1.675,1.405,0.782,1.95,1.17,1.305,8.572,5.555,2.014,0.05,0,0,0,18,19.2,18.7,17.7,17.3,17.3,18,18.4,17.3,18,19,17.7,19.2,17.7,18.4,19,18,17.7,17,17.7,17,18.4,18.4,18,19.5,17,17.3,19.9,20,18,18,17,18.4,19.9,20,17,18,18.4,17,18,17,18,17.3,17,17.3,18,17,13880350,14990778,32907,12,False
Club H DR 2,ClubH-DR-2,Example League,2025/26,Club H,DR,795,23,0.015,0.014,0.057,0.35,0.158,0.014,0.143,0.122,0.93,0.93,0.6,1.1,4.775,1.078,1.996,1.64,1.375,0.765,1.9,1.14,1.273,8.432,5.413,1.974,0.085,0,0,0,17.5,18.7,18.2,17.2,16.8,16.8,17.5,17.9,16.8,17.5,18.5,17.2,18.7,17.2,17.9,18.5,17.5,17.2,16.5,17.2,16.5,17.9,17.9,17.5,19,16.5,16.8,19.4,19.7,17.5,17.5,16.5,17.9,19.4,19.7,16.5,17.5,17.9,16.5,17.5,16.5,17.5,16.8,16.5,16.8,17.5,16.5,10693600,11549088,29891,18,False
Club H DM 1,ClubH-DM-1,Example League,2025/26,Club H,DM,2408,21,0.077,0.072,0.127,0.681,0.313,0.069,0.16,0.136,1.18,1.18,0.7,0.8,6.1,0.749,0.15,2.247,1.45,0.818,2.08,1.206,1.344,8.6,5.676,2.096,0.029,0,0,0,18.7,17.6,18.3,18.3,18,18,18.7,19,18,20,20,18.3,19.8,20,19,20,18.7,18.3,19.8,20,17.6,19,19,18.7,20,19.8,20,20,18.7,18.7,18.7,17.6,19,18.3,20,19.8,18.7,19,17.6,18.7,17.6,18.7,18,17.6,18,18.7,17.6,15481787,17107375,34915,18,False
Club H DM 2,ClubH-DM-2,Example League,2025/26,Club H,DM,806,24,0.074,0.07,0.121,0.673,0.309,0.067,0.158,0.134,1.175,1.175,0.7,0.8,6.1,0.737,0.15,2.234,1.441,0.812,2.06,1.182,1.318,8.6,5.676,2.082,0.043,0,0,0,18.2,17.2,17.9,17.9,17.5,17.5,18.2,18.6,17.5,20,20,17.9,19.4,20,18.6,20,18.2,17.9,19.4,20,17.2,18.6,18.6,18.2,19.7,19.4,19.7,20,18.2,18.2,18.2,17.2,18.6,17.9,20,19.4,18.2,18.6,17.2,18.2,17.2,18.2,17.5,17.2,17.5,18.2,17.2,12105287,13376342,31884,24,False
Club H MC 1,ClubH-MC-1,Example League,2025/26,Club H,MC,2425,22,0.078,0.074,0.133,0.685,0.315,0.07,0.158,0.134,1.173,1.173,0.7,0.8,6.028,0.764,0.15,2.138,1.393,0.764,1.975,1.236,1.377,8.6,5.635,1.972,0.026,0,0,0,17.4,18.1,18.8,18.8,19.7,18.5,17.4,19,18.5,17.4,19.6,18.8,18.1,20,17.8,19.6,17.4,18.8,18.1,20,18.1,17.8,17.8,18.6,18.5,20,20,20,17.4,17.4,17.4,18.1,17.8,18.8,19.6,18.1,17.4,17.8,18.1,17.4,18.1,17.4,18.5,18.1,18.5,17.4,18.1,14613600,16513368,34218,24,False
Club H MC 2,ClubH-MC-2,Example League,2025/26,Club H,MC,817,25,0.075,0.071,0.126,0.676,0.311,0.068,0.155,0.131,1.164,1.164,0.7,0.8,5.938,0.749,0.15,2.103,1.363,0.747,1.925,1.206,1.344,8.6,5.583,1.932,0.061,0,0,0,16.9,17.6,18.3,18.3,19.2,18,16.9,18.5,18,16.9,19.1,18.3,17.6,20,17.3,19.1,16.9,18.3,17.6,20,17.6,17.3,17.3,18.1,18,19.8,20,20,16.9,16.9,16.9,17.6,17.3,18.3,19.1,17.6,16.9,17.3,17.6,16.9,17.6,16.9,18,17.6,18,16.9,17.6,11300350,12769396,31192,30,False
Club H AML 1,ClubH-AML-1,Example League,2025/26,Club H,AML,2442,23,0.368,0.346,0.426,2.105,0.968,0.332,0.326,0.277,1.843,1.843,5.079,4.042,4.2,2.1,1.5,1.551,1.345,0.72,1.905,1.2,1.338,9.296,5.979,1.872,-0.03,0,0,0,18.6,20,20,19.2,17.9,17.9,16.6,17.2,17.9,16.6,20,18.2,15.5,20,17.2,18.6,18.6,19.2,17.5,18.2,17.5,19.7,17.2,20,17.9,17.5,20,18.2,20,20,18.6,17.5,17.2,20,18.6,17.5,18.6,17.2,17.5,18.6,17.5,18.6,17.9,17.5,17.9,18.6,17.5,13759787,15892554,33522,30,False
Club H AML 2,ClubH-AML-2,Example League,2025/26,Club H,AML,828,26,0.366,0.344,0.42,2.097,0.965,0.329,0.323,0.274,1.832,1.832,5.059,4.028,4.2,2.1,1.476,1.517,1.315,0.704,1.86,1.176,1.312,9.184,5.852,1.834,-0.03,0,0,0,18.1,19.6,20,18.8,17.4,17.4,16.1,16.7,17.4,16.1,20,17.8,15.1,20,16.7,18.1,18.1,18.8,17.1,17.8,17.1,19.2,16.7,20,17.4,17.1,19.9,17.8,20,20,18.1,17.1,16.7,20,18.1,17.1,18.1,16.7,17.1,18.1,17.1,18.1,17.4,17.1,17.4,18.1,17.1,10509787,12138804,30501,36,False
